facilityid	dest_node_id	vrid	qa_location	containerid	asin	sum_net_units	reason_short	creationdate	checkin_date	run_date	type	is_manifested
IMXJ	TIJ1	115NVT783	CPS-UVA	DMG17	ZZY2D7TL4Z	1	ASIN_Damaged	2025-04-03	2025-04-09	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	LIT1_IMXN_1303a1fd-d573-4b60-8626-d85c4d2c077c	DESTRUCTION AREA NO IMPORTABLE	paXdesabr23	ZZRRMCFTKX	3	ASIN_Damaged	2025-04-02	2025-04-07	2025-04-14	PROBLEM_SOLVING	N
IMXJ	TIJ1	113X4NG9F	CPS-UVA	paXdesmar10	ZZSI1KSU0P	1	ASIN_Damaged	2025-03-21	2025-04-03	2025-04-14	PROBLEM_SOLVING	N
IMXJ	TIJ1	113X4NG9F	CPS-UVA	paXdesmar10	ZZW2XY7FWP	1	ASIN_Damaged	2025-03-21	2025-04-03	2025-04-14	PROBLEM_SOLVING	N
IMXJ	TIJ1	113X4NG9F	CPS-UVA	paXdesmar10	ZZR8CU8PEV	1	ASIN_Damaged	2025-03-21	2025-04-03	2025-04-14	PROBLEM_SOLVING	N
IMXJ	MEX3	115Q68ZTB	CPS-UVA	tsXPBFL5D4M	ZZUT9DLO09	1	ASIN_Damaged	2025-03-03	2025-03-14	2025-04-14	PROBLEM_SOLVING	Y
IMXN	IMXN	AUS3_IMXN_389a839a-35df-4f60-9dbd-3402f4ffdecc		l1sys09	ZZRX706UWP	3	Human_Reject	2025-04-10	2025-04-13	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	HOU2_IMXN_02424b56-c4ca-4a12-af4a-5101200b2f42	PS-MONSE	l1sys18	ZZSLQJBMI5	1	Human_Reject	2025-04-06	2025-04-12	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	LIT1_IMXN_1303a1fd-d573-4b60-8626-d85c4d2c077c	DESTRUCTION AREA NO IMPORTABLE	paXdesabr23	ZZRXFZQEIR	1	Human_Reject	2025-04-02	2025-04-07	2025-04-14	PROBLEM_SOLVING	N
IMXJ	TIJ1	113X4NG9F	CPS-UVA	paXdesmar10	ZZRQZ71FCR	1	Human_Reject	2025-03-21	2025-04-03	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	ORD5_IMXN_b9e02c78-40be-4616-ad79-6f28981221c6	ESTANTE1-IMXN	MTY07	ZZXR74R3WH	1	Human_Reject	2025-03-24	2025-04-01	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	ORD5_IMXN_b9e02c78-40be-4616-ad79-6f28981221c6	DESTRUCTION AREA SIDELINE REPORT	paXdesabr15	ZZRVBXSSR5	2	Human_Reject	2025-03-24	2025-04-01	2025-04-14	PROBLEM_SOLVING	Y
IMXN	IMXN	ORD5_IMXN_b9e02c78-40be-4616-ad79-6f28981221c6	DESTRUCTION AREA SIDELINE REPORT	paXdesabr15	ZZRGSCWRY9	1	Human_Reject	2025-03-24	2025-04-01	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	ORD5_IMXN_b9e02c78-40be-4616-ad79-6f28981221c6	ESTANTE1-IMXN	MTY040	ZZR92Y3FYB	1	Human_Reject	2025-03-24	2025-04-01	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	FTW6_IMXN_37db5746-79be-415a-a61e-b782a30ad0d9	ESTANTE1-IMXN	MTY039	ZZSN69WCZZ	2	Human_Reject	2025-03-30	2025-04-01	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	ORD5_IMXN_b9e02c78-40be-4616-ad79-6f28981221c6	ESTANTE1-IMXN	MTY040	ZZXZ2OI0ZN	1	Human_Reject	2025-03-24	2025-04-01	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	SAT2_IMXN_b644b0bd-d221-4abf-b039-1f7bfe286a4b	ESTANTE1-IMXN	MTY002	ZZSYI49ADT	2	Human_Reject	2025-03-19	2025-03-31	2025-04-14	PROBLEM_SOLVING	Y
IMXN	IMXN	HOU2_IMXN_df5cb273-7c44-4b2a-981c-4c3cd206ef73	ESTANTE1-IMXN	MTY008	ZZT9XUBQM5	1	Human_Reject	2025-03-24	2025-03-31	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	SAT2_IMXN_b644b0bd-d221-4abf-b039-1f7bfe286a4b	ESTANTE1-IMXN	MTY002	ZZTJRJ4JPX	3	Human_Reject	2025-03-19	2025-03-31	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	LIT1_IMXN_3c8384d0-1795-420d-af8d-9996e373e04a	DESTRUCTION AREA SIDELINE REPORT	paXdesabr05	ZZT41XWBV9	1	Human_Reject	2025-03-20	2025-03-25	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	LIT1_IMXN_3c8384d0-1795-420d-af8d-9996e373e04a	DESTRUCTION AREA SIDELINE REPORT	paXdesabr05	ZZRHJSHR37	1	Human_Reject	2025-03-20	2025-03-25	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	LIT1_IMXN_3c8384d0-1795-420d-af8d-9996e373e04a	DESTRUCTION AREA SIDELINE REPORT	paXdesabr05	B0BNN3FP9X	3	Human_Reject	2025-03-20	2025-03-25	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	HOU8_IMXN_03b6b4f5-f189-4f8a-98dd-d0f4a032e6ae	PISO NON SORT	tsXPBNP9FT2	ZZUKGNVKJV	1	Human_Reject	2025-03-19	2025-03-24	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	AUS2_IMXN_53ccb3aa-cea9-4403-844a-eb34687485b4	DESTRUCTION AREA SIDELINE REPORT	paXdesmar23	ZZUKYJTPJ9	1	Human_Reject	2025-02-25	2025-03-07	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	AUS2_IMXN_53ccb3aa-cea9-4403-844a-eb34687485b4	DESTRUCTION AREA SIDELINE REPORT	paXdesmar23	ZZUIWFL3SX	2	Human_Reject	2025-02-25	2025-03-07	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	ORD5_IMXN_01952d5a-39fd-4a43-afcf-299f824879ff	ESTANTE1-IMXN	MTY015	ZZRPYA2YNF	1	Human_Reject	2025-02-24	2025-03-03	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	CSG1_IMXN_30b4e588-3b07-4006-9541-f633f6d55c38	ESTANTE1-IMXN	MTY00010	ZZRFAPDCKD	1	Human_Reject	2025-01-07	2025-01-15	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	CSG1_IMXN_30b4e588-3b07-4006-9541-f633f6d55c38	ESTANTE1-IMXN	MTY00010	ZZVZK27W1H	3	Human_Reject	2025-01-07	2025-01-15	2025-04-14	PROBLEM_SOLVING	N
IMXJ	TIJ1	113R339MY		paXdesmar11	B09Q3M4GCW	1	System_Reject	2025-04-03	2025-04-09	2025-04-14	PROBLEM_SOLVING	N
IMXJ	TIJ1	113X4NG9F	CPS-UVA	paXdesmar10	B001CFWF5U	1	System_Reject	2025-03-21	2025-04-03	2025-04-14	PROBLEM_SOLVING	N
IMXJ	MEX3	115Q68ZTB	CPS-UVA	tsXPBFL5D4M	B0DJFBDFZK	1	System_Reject	2025-03-03	2025-03-14	2025-04-14	PROBLEM_SOLVING	N
IMXJ	TIJ1	112BQR8CN	ESTANTE1 E2	tsX36hp5y4b	B08JDXJ3L9	1	System_Reject	2025-02-06	2025-02-18	2025-04-14	PROBLEM_SOLVING	N
IMXJ	TIJ1	113R339MY		paXdesmar11	B0002D0DR0	1	ASIN_Damaged	2025-04-03	2025-04-09	2025-04-14	PROBLEM_SOLVING	N
IMXJ	TIJ1	113X4NG9F	CPS-UVA	paXdesmar10	ZZR9TK08VV	1	ASIN_Damaged	2025-03-21	2025-04-03	2025-04-14	PROBLEM_SOLVING	N
IMXJ	TIJ1	113X4NG9F	CPS-UVA	paXdesmar10	ZZY1TLGFK9	1	ASIN_Damaged	2025-03-21	2025-04-03	2025-04-14	PROBLEM_SOLVING	N
IMXJ	TIJ1	113X4NG9F	CPS-UVA	paXdesmar10	ZZR94OADUD	1	ASIN_Damaged	2025-03-21	2025-04-03	2025-04-14	PROBLEM_SOLVING	Y
IMXJ	TIJ1	113X4NG9F	CPS-UVA	paXdesmar10	ZZR9AXHARH	1	ASIN_Damaged	2025-03-21	2025-04-03	2025-04-14	PROBLEM_SOLVING	N
IMXJ	TIJ1	113X4NG9F	CPS-UVA	paXdesmar10	ZZR9NCMFG1	1	ASIN_Damaged	2025-03-21	2025-04-03	2025-04-14	PROBLEM_SOLVING	N
IMXJ	TIJ1	113X4NG9F	CPS-UVA	paXdesmar10	ZZR8EQ21Q1	1	ASIN_Damaged	2025-03-21	2025-04-03	2025-04-14	PROBLEM_SOLVING	N
IMXJ	TIJ1	113X4NG9F	CPS-UVA	paXdesmar10	ZZRB5HHJNB	1	ASIN_Damaged	2025-03-21	2025-04-03	2025-04-14	PROBLEM_SOLVING	N
IMXJ	TIJ1	113X4NG9F	CPS-UVA	paXdesmar10	ZZR8H5F5KD	1	ASIN_Damaged	2025-03-21	2025-04-03	2025-04-14	PROBLEM_SOLVING	N
IMXJ	TIJ1	113X4NG9F	CPS-UVA	paXdesmar10	ZZRA74HYUB	1	ASIN_Damaged	2025-03-21	2025-04-03	2025-04-14	PROBLEM_SOLVING	N
IMXJ	TIJ1	112RC9VKD		NID-01	ZZRCISY551	1	ASIN_Damaged	2025-02-17	2025-02-26	2025-04-14	PROBLEM_SOLVING	Y
IMXN	IMXN	HOU6_IMXN_7240400f-3259-4175-b36c-3a2fb3f6544c		l1dmg01	ZZRUEYURUN	1	Human_Reject	2025-04-09	2025-04-13	2025-04-14	PROBLEM_SOLVING	Y
IMXN	IMXN	HOU2_IMXN_02424b56-c4ca-4a12-af4a-5101200b2f42	PS-MONSE	l1sys19	ZZXVPBOXC1	1	Human_Reject	2025-04-06	2025-04-12	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	HOU2_IMXN_02424b56-c4ca-4a12-af4a-5101200b2f42	PS-MONSE	l1sys18	ZZWYLHR6GR	1	Human_Reject	2025-04-06	2025-04-12	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	CSG1_IMXN_48c8b99c-3d2e-491d-ac79-9cd652164bbf	ESTANTE1-IMXN	MTY035	ZZSBL3DUJZ	2	Human_Reject	2025-04-06	2025-04-10	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	ORD5_IMXN_8b5bbeee-3027-4da8-ba74-7750688bbe2e	DESTRUCTION AREA	paXdesabr24	ZZRS9ME7PD	1	Human_Reject	2025-04-01	2025-04-09	2025-04-14	PROBLEM_SOLVING	Y
IMXN	IMXN	ORD5_IMXN_b9e02c78-40be-4616-ad79-6f28981221c6	ESTANTE1-IMXN	MTY040	ZZTAGB35H9	1	Human_Reject	2025-03-24	2025-04-01	2025-04-14	PROBLEM_SOLVING	N
IMXJ	TIJ1	114ZR5541	ESTANTE2 E4	tsX029izrsb	B07HJ8SJWZ	1	Human_Reject	2025-03-26	2025-04-01	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	SAT2_IMXN_b644b0bd-d221-4abf-b039-1f7bfe286a4b	ESTANTE1-IMXN	MTY002	ZZU6P6JA59	3	Human_Reject	2025-03-19	2025-03-31	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	SAT2_IMXN_b644b0bd-d221-4abf-b039-1f7bfe286a4b	ESTANTE1-IMXN	MTY002	ZZRHMER5WB	5	Human_Reject	2025-03-19	2025-03-31	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	ORD5_IMXN_4287e279-e10b-42f4-a78f-fa0562bd5d62	DESTRUCTION AREA SIDELINE REPORT	paXdesabr14	B08X4VXF1M	6	Human_Reject	2025-03-24	2025-03-30	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	ORD5_IMXN_4287e279-e10b-42f4-a78f-fa0562bd5d62	VIRTUAL COMPLIANCE	paXvirabr01	B081T39QJS	1	Human_Reject	2025-03-24	2025-03-30	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	ORD5_IMXN_4287e279-e10b-42f4-a78f-fa0562bd5d62	DESTRUCTION AREA SIDELINE REPORT	paXdesabr14	ZZRAT1S07D	3	Human_Reject	2025-03-24	2025-03-30	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	ORD5_IMXN_4287e279-e10b-42f4-a78f-fa0562bd5d62	DESTRUCTION AREA SIDELINE REPORT	paXdesabr14	ZZRCSKPURV	1	Human_Reject	2025-03-24	2025-03-30	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	HOU8_IMXN_03b6b4f5-f189-4f8a-98dd-d0f4a032e6ae	PISO NON SORT	tsXPBNP9FT2	ZZXR74HQQZ	2	Human_Reject	2025-03-19	2025-03-24	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	HOU8_IMXN_03b6b4f5-f189-4f8a-98dd-d0f4a032e6ae	PISO NON SORT	tsXPBNP9FT2	ZZW3BF8H63	2	Human_Reject	2025-03-19	2025-03-24	2025-04-14	PROBLEM_SOLVING	N
IMXJ	TIJ1	111QFR3B9	CPS-UVA	tsX2eqjn9nb	ZZTNHWT4BZ	1	System_Reject	2025-04-04	2025-04-11	2025-04-14	PROBLEM_SOLVING	N
IMXJ	TIJ1	115NVT783	ESTANTE2 E3	tsX0w5238y3	B000K2MBPA	1	System_Reject	2025-04-03	2025-04-09	2025-04-14	PROBLEM_SOLVING	N
IMXJ	TIJ1	113R339MY		paXdesmar11	B07MVC2Z6W	1	System_Reject	2025-04-03	2025-04-09	2025-04-14	PROBLEM_SOLVING	N
IMXJ	TIJ1	116NRGQ4Q	ESTANTE2 E3	tsX066qn8e7	ZZXQ7MAVHJ	1	System_Reject	2025-04-04	2025-04-08	2025-04-14	PROBLEM_SOLVING	Y
IMXJ	TIJ1	113X4NG9F	CPS-UVA	paXdesmar10	ZZUJ07AO0F	1	System_Reject	2025-03-21	2025-04-03	2025-04-14	PROBLEM_SOLVING	N
IMXJ	TIJ1	113X4NG9F	CPS-UVA	paXdesmar10	B0CDC428ZN	1	System_Reject	2025-03-21	2025-04-03	2025-04-14	PROBLEM_SOLVING	N
IMXJ	MEX3	115Q68ZTB	CPS-UVA	tsXPBFL5D4M	B00ZIYF8DC	1	System_Reject	2025-03-03	2025-03-14	2025-04-14	PROBLEM_SOLVING	N
IMXJ	MEX3	115Q68ZTB	CPS-UVA	tsXPBFL5D4M	ZZWJGAKZUD	1	System_Reject	2025-03-03	2025-03-14	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	ORD5_IMXN_8b5bbeee-3027-4da8-ba74-7750688bbe2e	DESTRUCTION AREA	paXdesabr24	ZZVYGE83ZJ	1	ASIN_Damaged	2025-04-01	2025-04-09	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	ORD5_IMXN_8b5bbeee-3027-4da8-ba74-7750688bbe2e	DESTRUCTION AREA	paXdesabr24	ZZRAX6GBCF	1	ASIN_Damaged	2025-04-01	2025-04-09	2025-04-14	PROBLEM_SOLVING	N
IMXJ	TIJ1	111P9CT73		DMG23	ZZRB07PSZ7	1	ASIN_Damaged	2025-04-01	2025-04-08	2025-04-14	PROBLEM_SOLVING	Y
IMXJ	TIJ1	113X4NG9F	CPS-UVA	paXdesmar10	ZZR9MLD21P	1	ASIN_Damaged	2025-03-21	2025-04-03	2025-04-14	PROBLEM_SOLVING	Y
IMXN	IMXN	HOU8_IMXN_09c614ed-a278-41f2-9e98-daf7ba32f0a9	DESTRUCTION AREA	paXdesabr21	ZZUJ3KCWF9	1	ASIN_Damaged	2025-04-01	2025-04-03	2025-04-14	PROBLEM_SOLVING	N
IMXJ	TIJ1	113X4NG9F	CPS-UVA	paXdesmar10	ZZR90GHUJH	1	ASIN_Damaged	2025-03-21	2025-04-03	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	HOU6_IMXN_7240400f-3259-4175-b36c-3a2fb3f6544c	PS-JARED	l1sys07	ZZS118VH9Z	6	Human_Reject	2025-04-09	2025-04-13	2025-04-14	PROBLEM_SOLVING	Y
IMXN	IMXN	HOU2_IMXN_02424b56-c4ca-4a12-af4a-5101200b2f42	PS-MONSE	l1sys18	ZZRBC1CRLJ	2	Human_Reject	2025-04-06	2025-04-12	2025-04-14	PROBLEM_SOLVING	Y
IMXN	IMXN	CSG1_IMXN_48c8b99c-3d2e-491d-ac79-9cd652164bbf	ESTANTE1-IMXN	MTY035	ZZRHMER5WB	4	Human_Reject	2025-04-06	2025-04-10	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	LIT1_IMXN_1303a1fd-d573-4b60-8626-d85c4d2c077c	DESTRUCTION AREA NO IMPORTABLE	paXdesabr23	ZZXHYQ4PFB	1	Human_Reject	2025-04-02	2025-04-07	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	ORD5_IMXN_9f9fffa2-8f12-4707-8946-a81bdfcfbc34	ESTANTE1-IMXN	MTY036	ZZVRRVHPJN	8	Human_Reject	2025-03-30	2025-04-07	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	ORD5_IMXN_b9e02c78-40be-4616-ad79-6f28981221c6	DESTRUCTION AREA SIDELINE REPORT	paXdesabr15	ZZRF20RULN	1	Human_Reject	2025-03-24	2025-04-01	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	ORD5_IMXN_b9e02c78-40be-4616-ad79-6f28981221c6	ESTANTE1-IMXN	MTY07	ZZRMAQLA4F	1	Human_Reject	2025-03-24	2025-04-01	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	ORD5_IMXN_b9e02c78-40be-4616-ad79-6f28981221c6	DESTRUCTION AREA SIDELINE REPORT	paXdesabr15	ZZRBESVZCR	1	Human_Reject	2025-03-24	2025-04-01	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	SAT2_IMXN_b644b0bd-d221-4abf-b039-1f7bfe286a4b	ESTANTE1-IMXN	MTY002	ZZRGLAMJ4V	1	Human_Reject	2025-03-19	2025-03-31	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	HOU8_IMXN_03b6b4f5-f189-4f8a-98dd-d0f4a032e6ae	PISO NON SORT	tsXPBNP9FT2	ZZT42JUG05	3	Human_Reject	2025-03-19	2025-03-24	2025-04-14	PROBLEM_SOLVING	Y
IMXN	IMXN	SAT2_IMXN_6456687b-23a9-4749-b181-67c3e6790472	DESTRUCTION AREA SIDELINE REPORT	paXdesmar22	B08WM3LMJF	9	Human_Reject	2025-02-26	2025-03-05	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	SAT2_IMXN_6f6cadd8-d679-4dbf-a594-681df29891dd	Problem Solving OPS	problemSolvingContainer	B0CQP9545T	1	Other	2025-03-10	2025-03-20	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	SAT2_IMXN_6f6cadd8-d679-4dbf-a594-681df29891dd	Problem Solving OPS	problemSolvingContainer	B007MV4BQY	20	Other	2025-03-10	2025-03-20	2025-04-14	PROBLEM_SOLVING	N
IMXJ	TIJ1	114Z8RDXT	ESTANTE2 E3	tsX34ipss35	B07CYLK98M	1	System_Reject	2025-04-04	2025-04-11	2025-04-14	PROBLEM_SOLVING	N
IMXJ	TIJ1	113R339MY		paXdesmar11	B0BYZB9VBJ	1	System_Reject	2025-04-03	2025-04-09	2025-04-14	PROBLEM_SOLVING	N
IMXJ	TIJ1	113R339MY		paXdesmar11	B0B5S5LHRS	1	System_Reject	2025-04-03	2025-04-09	2025-04-14	PROBLEM_SOLVING	N
IMXJ	TIJ1	111P9CT73	CPS-UVA	tsX06zs16hm	ZZRZF734YP	1	System_Reject	2025-04-01	2025-04-08	2025-04-14	PROBLEM_SOLVING	Y
IMXJ	MEX3	116TQQKNW		paXdesabr01	B0DGLB97Z6	1	System_Reject	2025-03-29	2025-04-06	2025-04-14	PROBLEM_SOLVING	N
IMXJ	TIJ1	113X4NG9F	CPS-UVA	paXdesmar10	ZZR8INACVB	1	System_Reject	2025-03-21	2025-04-03	2025-04-14	PROBLEM_SOLVING	N
IMXJ	TIJ1	113X4NG9F	CPS-UVA	paXdesmar10	B01N4G0AEA	2	System_Reject	2025-03-21	2025-04-03	2025-04-14	PROBLEM_SOLVING	N
IMXJ	TIJ1	113PSSF59	ESTANTE1 E2	tsX0wastxw3	ZZRBATM17D	6	System_Reject	2025-03-28	2025-04-02	2025-04-14	PROBLEM_SOLVING	N
IMXJ	TIJ1	114ZR5541	ESTANTE2 E4	tsX029izrsb	ZZT7N4LKZ1	1	System_Reject	2025-03-26	2025-04-01	2025-04-14	PROBLEM_SOLVING	N
IMXJ	TIJ1	111QFR3B9		DMG16	B0BHXBL9PH	1	ASIN_Damaged	2025-04-04	2025-04-11	2025-04-14	PROBLEM_SOLVING	N
IMXJ	TIJ1	113R339MY		DMG19	ZZSTLM9GPZ	1	ASIN_Damaged	2025-04-03	2025-04-09	2025-04-14	PROBLEM_SOLVING	N
IMXJ	TIJ1	113X4NG9F	CPS-UVA	paXdesmar10	ZZR8X805GX	1	ASIN_Damaged	2025-03-21	2025-04-03	2025-04-14	PROBLEM_SOLVING	N
IMXJ	TIJ1	113X4NG9F	CPS-UVA	paXdesmar10	ZZRAW5PJ8T	1	ASIN_Damaged	2025-03-21	2025-04-03	2025-04-14	PROBLEM_SOLVING	N
IMXJ	TIJ1	113X4NG9F	CPS-UVA	paXdesmar10	ZZWJO7RXU3	1	ASIN_Damaged	2025-03-21	2025-04-03	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	ORD5_IMXN_8b5bbeee-3027-4da8-ba74-7750688bbe2e	ESTANTE1-IMXN	MTY034	ZZRFXMCUA1	1	Human_Reject	2025-04-01	2025-04-09	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	ORD5_IMXN_b9e02c78-40be-4616-ad79-6f28981221c6	ESTANTE1-IMXN	MTY040	ZZTA994WEX	3	Human_Reject	2025-03-24	2025-04-01	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	ORD5_IMXN_b9e02c78-40be-4616-ad79-6f28981221c6	ESTANTE1-IMXN	MTY040	ZZRGY93Z0V	1	Human_Reject	2025-03-24	2025-04-01	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	SAT2_IMXN_b644b0bd-d221-4abf-b039-1f7bfe286a4b	ESTANTE1-IMXN	MTY002	ZZU9IB0PXJ	1	Human_Reject	2025-03-19	2025-03-31	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	SAT2_IMXN_b644b0bd-d221-4abf-b039-1f7bfe286a4b	ESTANTE1-IMXN	MTY002	ZZRCJRMNFP	3	Human_Reject	2025-03-19	2025-03-31	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	ORD5_IMXN_4287e279-e10b-42f4-a78f-fa0562bd5d62	DESTRUCTION AREA SIDELINE REPORT	paXdesabr14	B0CTNTFBNX	5	Human_Reject	2025-03-24	2025-03-30	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	CSG1_IMXN_0c4e57df-e096-478d-a443-757ce583ca2b	ESTANTE1-IMXN	MTY004	ZZWYU271GX	1	Human_Reject	2025-03-25	2025-03-29	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	DET2_IMXN_ce3df81c-5d78-4d98-bd20-a234117f060d	PISO NON SORT	tsXPBN9SFCQ	ZZTG4WREIP	5	Human_Reject	2025-03-17	2025-03-26	2025-04-14	PROBLEM_SOLVING	Y
IMXN	IMXN	LIT1_IMXN_3c8384d0-1795-420d-af8d-9996e373e04a	DESTRUCTION AREA SIDELINE REPORT	paXdesabr05	ZZY21SKMUX	3	Human_Reject	2025-03-20	2025-03-25	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	AUS2_IMXN_53ccb3aa-cea9-4403-844a-eb34687485b4	DESTRUCTION AREA SIDELINE REPORT	paXdesmar23	ZZUE0NTSUB	1	Human_Reject	2025-02-25	2025-03-07	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	AUS2_IMXN_53ccb3aa-cea9-4403-844a-eb34687485b4	DESTRUCTION AREA SIDELINE REPORT	paXdesmar23	ZZRHZJR5JB	1	Human_Reject	2025-02-25	2025-03-07	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	AUS2_IMXN_53ccb3aa-cea9-4403-844a-eb34687485b4	DESTRUCTION AREA SIDELINE REPORT	paXdesmar23	ZZRHM1RNRL	1	Human_Reject	2025-02-25	2025-03-07	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	ORD5_IMXN_01952d5a-39fd-4a43-afcf-299f824879ff	ESTANTE1-IMXN	MTY014	ZZSBQVKDN3	2	Human_Reject	2025-02-24	2025-03-03	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	ORD5_IMXN_01952d5a-39fd-4a43-afcf-299f824879ff	AMAZON BASICS	paXdesmar24	ZZRPE62M27	1	Human_Reject	2025-02-24	2025-03-03	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	LIT1_IMXN_1303a1fd-d573-4b60-8626-d85c4d2c077c	DESTRUCTION AREA NO IMPORTABLE	paXdesabr23	ZZWF9OQLCL	2	Other	2025-04-02	2025-04-07	2025-04-14	PROBLEM_SOLVING	N
IMXJ	TIJ1	112XBDBLR		WL09	ZZRBHCYZMR	2	System_Reject	2025-04-11	2025-04-13	2025-04-14	PROBLEM_SOLVING	Y
IMXJ	TIJ1	1166V7DSK	ESTANTE2 E3	tsX0ieu69dm	ZZREESE2PL	1	System_Reject	2025-03-29	2025-04-12	2025-04-14	PROBLEM_SOLVING	N
IMXJ	TIJ1	111QFR3B9		tsX0567hntv	ZZRFLIGCOR	2	System_Reject	2025-04-04	2025-04-11	2025-04-14	PROBLEM_SOLVING	N
IMXJ	TIJ1	111QFR3B9	CPS-UVA	tsX2eqjn9nb	ZZRASXIJMN	4	System_Reject	2025-04-04	2025-04-11	2025-04-14	PROBLEM_SOLVING	Y
IMXJ	TIJ1	113R339MY	ESTANTE2 E4	tsX0myx2vjr	ZZURDTH6K3	1	System_Reject	2025-04-03	2025-04-09	2025-04-14	PROBLEM_SOLVING	N
IMXJ	TIJ1	113R339MY		paXdesmar11	B016BHB7YS	1	System_Reject	2025-04-03	2025-04-09	2025-04-14	PROBLEM_SOLVING	N
IMXJ	TIJ1	113R339MY	ESTANTE2 E4	tsX0myx2vjr	B09QXF3BW5	1	System_Reject	2025-04-03	2025-04-09	2025-04-14	PROBLEM_SOLVING	N
IMXJ	TIJ1	113X4NG9F	CPS-UVA	paXdesmar10	B0048HR7AC	1	System_Reject	2025-03-21	2025-04-03	2025-04-14	PROBLEM_SOLVING	N
IMXJ	TIJ1	113X4NG9F	CPS-UVA	paXdesmar10	B095H3SK6G	1	System_Reject	2025-03-21	2025-04-03	2025-04-14	PROBLEM_SOLVING	N
IMXJ	TIJ1	112W959NQ	ESTANTE2 E2	tsX0gwd0q11	ZZSYI87WN5	1	System_Reject	2025-03-25	2025-03-31	2025-04-14	PROBLEM_SOLVING	N
IMXJ	TIJ1	116W16N9Y	ESTANTE2 E1	tsX0drqvu7v	ZZRWG9ZYIT	5	System_Reject	2025-03-24	2025-03-30	2025-04-14	PROBLEM_SOLVING	N
IMXJ	TIJ1	113BJPC27	ESTANTE1 E2	tsX0e0g687d	ZZXW2H04PR	1	System_Reject	2025-03-10	2025-03-17	2025-04-14	PROBLEM_SOLVING	N
IMXJ	MEX3	115Q68ZTB	CPS-UVA	tsXPBFL5D4M	ZZTTN2OLWZ	1	System_Reject	2025-03-03	2025-03-14	2025-04-14	PROBLEM_SOLVING	N
